transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-E7A6671C629E4A869F884C804CB04D63,2024-07-22,2024,Q3,7,July,CUST-B36AA8FA1D98470CBAAF58C6192B13E8,City Centre,Senior,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,No Campaign,1,60.65,0.0,60.65,0.0,60.65,20.12,40.53,True
TXN-37AB110E5EF345DDBEF1F6250E24097A,2024-07-23,2024,Q3,7,July,CUST-6EADE4E3B9204FDF8725532B41858C37,City Centre,Student,Membership,Student Membership,Student Monthly,Corporate Partner,Card,No Campaign,1,42.15,0.05,42.15,2.11,40.04,15.56,24.48,True
TXN-AA7E9C2377414015ABFB04A448762621,2024-07-24,2024,Q3,7,July,CUST-C9FD91649238412EA56884F06AB3B3AA,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,Referral Programme,1,60.31,0.08,60.31,4.82,55.49,20.24,35.25,True
TXN-32553F18ACBB4BC09C74C86E8F6DB141,2024-07-25,2024,Q3,7,July,CUST-5D5029AFF15A404DB75664FA9C7BD173,Northside,Family,Membership,Annual Basic Membership,Basic Annual,Mobile App,Digital Wallet,No Campaign,1,565.15,0.0,565.15,0.0,565.15,138.21,426.94,False
TXN-61BF2E0616EA4AFCBC61E679B5234CE5,2024-07-25,2024,Q3,7,July,CUST-3EF3AC745CB94F0A8F00BD2A18406837,Northside,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,57.0,0.05,57.0,2.85,54.15,18.48,35.67,True
TXN-21040B319F67445D884D3CFD089C4649,2024-07-26,2024,Q3,7,July,CUST-8FB7799B0B7443A1A7D157E5F3502816,Riverside,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,Summer Fitness Campaign,1,474.89,0.08,474.89,37.99,436.9,193.47,243.43,False
TXN-8AE172A1845F4BD092B1BFD58139E070,2024-07-26,2024,Q3,7,July,CUST-56D02A9F39D64A2A9DEB3A0BD30EA994,Riverside,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,59.04,0.0,59.04,0.0,59.04,20.06,38.98,True
TXN-F14C9BA63D3345B9AD6D462B8A48D5A4,2024-07-26,2024,Q3,7,July,CUST-094AD5AD49614BA5999628E0491897D2,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,55.78,0.0,55.78,0.0,55.78,29.68,26.1,False
TXN-F325369FCC8540E48CAF6C15A825E8EA,2024-07-26,2024,Q3,7,July,CUST-29A510BF45B846EFA58350655110BF9C,Northside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Referral Programme,1,56.02,0.05,56.02,2.8,53.22,18.56,34.66,True
TXN-20D5FF6C969743E0BE9D1890EFABDA80,2024-07-27,2024,Q3,7,July,CUST-F22CC2838D494BD58DFB9D80F2EF373F,Northside,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Bank Transfer,Referral Programme,1,40.08,0.08,40.08,3.21,36.87,14.4,22.47,True
TXN-23E89EE5902D448F8C84433888436363,2024-07-27,2024,Q3,7,July,CUST-049FE4F3F8BD4FCB959D3CEE3F8178F1,Northside,Family,Group Class,HIIT Class,Not Applicable,Mobile App,Card,No Campaign,2,19.15,0.0,38.3,0.0,38.3,20.33,17.97,False
TXN-3B8D7B00441B4CC6B19B3A09751580AC,2024-07-27,2024,Q3,7,July,CUST-2133E641C1ED48D6AFB038F04B586567,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,88.61,0.0,88.61,0.0,88.61,31.77,56.84,True
TXN-3C6AD6DF1C3945509D754D9A99174222,2024-07-27,2024,Q3,7,July,CUST-BBB6A33B005D4554BB4F9027B5329F63,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,2,54.54,0.0,109.08,0.0,109.08,50.56,58.52,False
TXN-C2016AF085CA466AA02AE26F1AD6EC39,2024-07-27,2024,Q3,7,July,CUST-261E9B0ED75E4668AB2E0FCC32C17794,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,488.86,0.0,488.86,0.0,488.86,189.81,299.05,False
TXN-27F209BEEA584CEF8E193CA38BDE7E30,2024-07-28,2024,Q3,7,July,CUST-295BFC1A2C054AFAA5D94DCA09C7C6E2,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Summer Fitness Campaign,1,85.43,0.12,85.43,10.25,75.18,30.13,45.05,True
TXN-AC7C2E30999947E5B677415414F2709F,2024-07-28,2024,Q3,7,July,CUST-1FC65C8BAFEE4569A9EA06EE19653B01,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Website,Digital Wallet,Corporate Wellness,1,629.74,0.08,629.74,50.38,579.36,163.44,415.92,True
TXN-4D1DAC7E1F8F4FC19B55B1E40C7D89D9,2024-07-29,2024,Q3,7,July,CUST-7802E04F10BA40A9AFE3996618926111,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,Referral Programme,1,84.78,0.05,84.78,4.24,80.54,28.88,51.66,True
TXN-AB7750E1701F45809502CB1032143471,2024-07-29,2024,Q3,7,July,CUST-2A1A67BA65F74F3E9708D0F0C3017AC0,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,No Campaign,1,604.91,0.0,604.91,0.0,604.91,150.75,454.16,False
TXN-C573DDEB30E44A2D80F37F09DD8A5C5B,2024-07-29,2024,Q3,7,July,CUST-127C5238932249EF84AC4B787BEC5C24,Northside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Website,Direct Debit,Referral Programme,1,827.67,0.08,827.67,66.21,761.46,221.33,540.13,False
TXN-E250E2F7333E4BA4863EBF82C353A194,2024-07-29,2024,Q3,7,July,CUST-300D22F865ED4521A11C9ED6A2BC8956,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Summer Fitness Campaign,1,61.13,0.12,61.13,7.34,53.79,20.38,33.41,True
TXN-DA67BCA099D447E9B260468D5C6E5E38,2024-07-30,2024,Q3,7,July,CUST-A5838371389C4444A421148B1EC5FEC5,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Front Desk,Digital Wallet,No Campaign,1,592.05,0.0,592.05,0.0,592.05,142.07,449.98,False
TXN-486F1A0233454B95B9B2BAA027D25E0F,2024-07-31,2024,Q3,7,July,CUST-F8458128010746CE8A6A4BB109612ACD,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,57.45,0.0,57.45,0.0,57.45,18.99,38.46,False
TXN-CEEA159EEED848A3B11BF42F61FDBF94,2024-07-31,2024,Q3,7,July,CUST-56D02A9F39D64A2A9DEB3A0BD30EA994,City Centre,Student,Merchandise,Gym Bag,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,38.12,0.0,38.12,0.0,38.12,28.84,9.28,False
TXN-FD00E7EB6FCB4B82B856F98D7B6CFFEC,2024-07-31,2024,Q3,7,July,CUST-F239A8E79E4042FBBD5E34D3CCE9C4ED,Northside,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Referral Programme,1,18.56,0.1,18.56,1.86,16.7,9.12,7.58,True
TXN-510E65B184B044D4A305DD52066FD36B,2024-08-01,2024,Q3,8,August,CUST-472970297FCC4445B55E34AF4113B253,Northside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Digital Wallet,No Campaign,1,53.53,0.0,53.53,0.0,53.53,27.91,25.62,False
TXN-613402B5EED144D9AAB0A3A1048FB7DD,2024-08-01,2024,Q3,8,August,CUST-43F67F97EDCA4194A4DC8D173EF45912,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,61.08,0.0,61.08,0.0,61.08,20.21,40.87,True
TXN-83AA6FDF79334976A5B0F11708F881FA,2024-08-01,2024,Q3,8,August,CUST-90A36EA65A7D47D7B1BB98A5346E72D7,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,57.33,0.05,57.33,2.87,54.46,19.6,34.86,True
TXN-5AA4F1DC2AF5446BBFC9DF1651EE0BA4,2024-08-02,2024,Q3,8,August,CUST-AAC87EF36E4040CABECCB9F81D08F622,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Website,Bank Transfer,Corporate Wellness,1,629.4,0.08,629.4,50.35,579.05,155.22,423.83,True
TXN-5EFAC6E2C31C499BB6409AD6B5EE6373,2024-08-02,2024,Q3,8,August,CUST-2FDC0830AB4C44C19256A3248AEB2B86,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,Corporate Wellness,1,632.94,0.12,632.94,75.95,556.99,153.52,403.47,True
TXN-C80A0E6CDB3846D8975C525880886D6B,2024-08-02,2024,Q3,8,August,CUST-9F7A1D7807134A22AB032FD2E8F04B09,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,No Campaign,1,594.66,0.0,594.66,0.0,594.66,147.57,447.09,False
TXN-D42E2EEF56FE4414BE7B6167AF824BF4,2024-08-02,2024,Q3,8,August,CUST-11AC5587793E4A22B3745464931B82A3,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,487.85,0.0,487.85,0.0,487.85,197.17,290.68,False
TXN-9D9380CA354F4900A0AD180F260283CC,2024-08-03,2024,Q3,8,August,CUST-749EA6660A3C4B8BA528474329630A66,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,83.03,0.0,83.03,0.0,83.03,28.73,54.3,True
TXN-F3EDAABE28B9442CB8FCFB2A0E25A650,2024-08-03,2024,Q3,8,August,CUST-712D4F8890CC49139CF5864CE94B11FE,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,,No Campaign,1,86.86,0.03,86.86,2.61,84.25,31.03,53.22,True
TXN-74C40767C80D4AAE8541740C05F1CF8D,2024-08-04,2024,Q3,8,August,CUST-FBFC71CDB51D4C5186EC39F584C442CC,Riverside,Senior,Supplement,Energy Drink,Not Applicable,Front Desk,Direct Debit,No Campaign,1,4.54,0.0,4.54,0.0,4.54,4.36,0.18,False
TXN-86362B86190F4DB1AE3425DE20A9D95A,2024-08-04,2024,Q3,8,August,CUST-1B1312FF9C594021B6E63992A096BD14,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,85.74,0.08,85.74,6.86,78.88,29.41,49.47,True
TXN-8E1CEE005267450DA1E077B3CD9141C0,2024-08-04,2024,Q3,8,August,CUST-93B6E1A8B97C4F57ADE5DCDF661A6337,Northside,General,Group Class,HIIT Class,Not Applicable,Website,Card,No Campaign,2,18.91,0.0,37.82,0.0,37.82,19.72,18.1,False
TXN-3336786A5805459995C6998625A07674,2024-08-05,2024,Q3,8,August,CUST-BF71EA17C9BA4C069A58820FEFBA2C3C,Northside,Young Professional,Supplement,Energy Drink,Not Applicable,Mobile App,Card,No Campaign,1,4.39,0.05,4.39,0.22,4.17,4.0,0.17,False
TXN-B81D2CB3E187437DB639D4BE9F07F839,2024-08-05,2024,Q3,8,August,CUST-68D169D0EA0F422CB810CF9FD1ED2800,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Summer Fitness Campaign,1,86.12,0.08,86.12,6.89,79.23,29.9,49.33,True
TXN-44F482939400435A99A627A262F551CD,2024-08-06,2024,Q3,8,August,CUST-F605F4FCCE614D06A20260E5296C5143,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,57.59,0.03,57.59,1.73,55.86,19.59,36.27,True
TXN-6ABD6EF2310244B4811397DB2B495F53,2024-08-06,2024,Q3,8,August,CUST-1CC5ACA8EFD94D41B1AE7681E521E065,Northside,Senior,Group Class,Spin Class,Not Applicable,Front Desk,Card,No Campaign,2,17.52,0.0,35.04,0.0,35.04,19.1,15.94,False
TXN-BE831B9366FF4CEABD1BFAE6E7A58A83,2024-08-06,2024,Q3,8,August,CUST-8582156117E54F059ADB4A2F1B0AB3F6,Northside,Student,Membership,Student Membership,Student Monthly,Telephone,Digital Wallet,No Campaign,1,41.03,0.0,41.03,0.0,41.03,14.37,26.66,True
TXN-BF9E027D9BE9435AB726AB31ED0AA3C3,2024-08-06,2024,Q3,8,August,CUST-157C7BA8BFDD4491A5D82AAED091E551,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,Card,No Campaign,1,41.24,0.0,41.24,0.0,41.24,15.27,25.97,False
TXN-0B08842245A546249DBD43E8F463F9CE,2024-08-07,2024,Q3,8,August,CUST-620BEE87326C44E8AE85EC05496BD699,Northside,General,Membership,Student Membership,Student Monthly,Website,Direct Debit,No Campaign,1,40.24,0.0,40.24,0.0,40.24,14.39,25.85,True
TXN-34CAA595ED8744EFBEBE93B9DCDED721,2024-08-07,2024,Q3,8,August,CUST-02059092824942EAB1F811846CFAFCC1,Riverside,Corporate,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,Referral Programme,1,592.94,0.05,592.94,29.65,563.29,147.54,415.75,False
TXN-64E90BB5FB504051A7F359806C9036A8,2024-08-07,2024,Q3,8,August,CUST-E285351C4B4E40D990D91A92C611678A,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,83.97,0.15,83.97,12.6,71.37,29.23,42.14,True
TXN-6AFDE2EBBFD7477BA2FF6AE6FB7D491B,2024-08-07,2024,Q3,8,August,CUST-840104AB291B4654A015E4BE5586A719,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Website,Card,No Campaign,1,39.37,0.0,39.37,0.0,39.37,11.35,28.02,False
TXN-862482D25C894B489152EACE1780B1C0,2024-08-07,2024,Q3,8,August,CUST-586EE2060E224637A34C42E473E48D8F,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,56.2,0.0,56.2,0.0,56.2,29.84,26.36,False
TXN-96BEEF9960574C578D6A1B47941650EC,2024-08-07,2024,Q3,8,August,CUST-54346ED154B941CC87FADD5A53922871,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Digital Wallet,Referral Programme,1,60.78,0.05,60.78,3.04,57.74,20.37,37.37,True
TXN-B8E01667E0614FA8A0C8A6C73FD1AD39,2024-08-07,2024,Q3,8,August,CUST-D041A64B811E401DB13A7DFE1D598A35,Riverside,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,Referral Programme,1,40.85,0.08,40.85,3.27,37.58,31.02,6.56,False
TXN-E68E54D8F6DB43C385EAA319CFC3EBDC,2024-08-07,2024,Q3,8,August,CUST-D9870E0E4CCF4EBAA113DCB765B6CC0E,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,Referral Programme,1,58.19,0.05,58.19,2.91,55.28,19.53,35.75,True
TXN-73B9A15EC028484381745452FD82F004,2024-08-08,2024,Q3,8,August,CUST-71652DFB6A294FBB8F03F5DA4EB2E4F8,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Website,Digital Wallet,Corporate Wellness,1,59.77,0.1,59.77,5.98,53.79,20.92,32.87,True
TXN-0D92C738650244A08BD637CE3B26559F,2024-08-09,2024,Q3,8,August,CUST-400667754CCB48ECAF309E8859827BB6,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,No Campaign,1,60.36,0.0,60.36,0.0,60.36,20.79,39.57,True
TXN-1D41331A7C9C40FAA1571A20B8340F8D,2024-08-09,2024,Q3,8,August,CUST-AB1E11F9676C48D7AD9847B8D0BC0C87,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,59.13,0.03,59.13,1.77,57.36,19.64,37.72,True
TXN-1DFE8C5E49084DE6A8A3ADC0CFAA194F,2024-08-09,2024,Q3,8,August,CUST-91C19DB26D46467DA39BF806EC07BF24,City Centre,General,Group Class,HIIT Class,Not Applicable,Mobile App,Digital Wallet,Summer Fitness Campaign,2,19.77,0.12,39.54,4.74,34.8,21.76,13.04,False
TXN-80621A676E9C4460A0415D3819990BB6,2024-08-09,2024,Q3,8,August,CUST-3BED90E069B649C48A1E62B454C3B446,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,55.9,0.05,55.9,2.79,53.11,30.4,22.71,False
TXN-FFE5AD354B674518B5A9F7C154D4CFAF,2024-08-09,2024,Q3,8,August,CUST-DF3E6EF31D4946689757C3F8B71D7874,Riverside,Student,Group Class,Yoga Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,2,15.43,0.0,30.86,0.0,30.86,17.66,13.2,False
TXN-032CD9BB2AB34C9FAC456C48FB4D8583,2024-08-10,2024,Q3,8,August,CUST-86CD74172D6343E89DA6F5023CA2AF50,Riverside,Corporate,Supplement,Energy Drink,Not Applicable,Front Desk,Digital Wallet,No Campaign,1,4.52,0.0,4.52,0.0,4.52,4.34,0.18,False
TXN-47B1F3F060784CBF98929EE82A4C10B5,2024-08-10,2024,Q3,8,August,CUST-5EB4748D41534CB3BD617CD295C5267B,Northside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,39.56,0.08,39.56,3.16,36.4,14.3,22.1,True
TXN-1BF06019B8C14B7C8BA8C1DE3C29CB46,2024-08-12,2024,Q3,8,August,CUST-0323760EBAD44097BFCC412833BEE1E2,Northside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Mobile App,Card,No Campaign,1,832.35,0.03,832.35,24.97,807.38,222.86,584.52,False
TXN-1C6FEDCD434F4BA6A387518DF86C2EC5,2024-08-12,2024,Q3,8,August,CUST-4689B62979244AD3BF8192E7491DED24,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Card,No Campaign,1,59.34,0.0,59.34,0.0,59.34,19.89,39.45,True
TXN-44CBFD08AC6B4524B7CA17E197F8A387,2024-08-12,2024,Q3,8,August,CUST-5178580B1C924E51BFC0E26ED96B53F6,Riverside,General,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Card,Summer Fitness Campaign,1,28.83,0.12,28.83,3.46,25.37,22.07,3.3,False
TXN-B07A0074C2F34CC9B17ECE8AD84DD74C,2024-08-12,2024,Q3,8,August,CUST-CA7AE0B42FCE4621986D0919F7775B4D,City Centre,Student,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,40.8,0.0,40.8,0.0,40.8,11.48,29.32,False
TXN-E1E3BF1E4C2E446CBA75B7432CED1BCF,2024-08-12,2024,Q3,8,August,CUST-51AF484D6B8F44B9B50E5CF6E489AA3F,Northside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,80.87,0.0,80.87,0.0,80.87,28.53,52.34,True
TXN-005C325AC0454C54B2E323ED621ACC54,2024-08-13,2024,Q3,8,August,CUST-EA867BB763984283BF9DC7F7C2641651,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Summer Fitness Campaign,1,57.63,0.12,57.63,6.92,50.71,19.1,31.61,True
TXN-43E1147D89204E22A1C0DA0BE9E4D9D8,2024-08-13,2024,Q3,8,August,CUST-640A05F20C57482C8C49226CADA968F4,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,38.91,0.0,38.91,0.0,38.91,10.63,28.28,False
TXN-4C9F426495C64E9F88773FFE2D6A2047,2024-08-13,2024,Q3,8,August,CUST-D7DE5427A04B4CD694EA902E796AA310,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Website,Digital Wallet,No Campaign,1,600.06,0.0,600.06,0.0,600.06,148.66,451.4,False
TXN-620BAF17A8144D42990537090EFD5096,2024-08-13,2024,Q3,8,August,CUST-0B3C79ABDDAE462B9119DACFC7BF00DA,Riverside,Student,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,Summer Fitness Campaign,2,28.89,0.08,57.78,4.62,53.16,38.46,14.7,False
TXN-7B1CFFAA336040A1B2067CE5C87B2656,2024-08-13,2024,Q3,8,August,CUST-3FEDB70A86CC46FEB7472021EEF36EE0,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Digital Wallet,Summer Fitness Campaign,1,55.21,0.12,55.21,6.63,48.58,29.55,19.03,False
TXN-CD222729A6AF4E3DB30EC9F24E8D2C90,2024-08-13,2024,Q3,8,August,CUST-7E90930DCA0F456BAC358F25DEDD92E4,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Summer Fitness Campaign,1,41.17,0.08,41.17,3.29,37.88,14.88,23.0,True
TXN-0D45D8F721CE4546851CD42391746890,2024-08-14,2024,Q3,8,August,CUST-F1645B2C7AFA4B848867EF1A25A9F58B,City Centre,Student,Membership,Student Membership,Student Monthly,Telephone,Direct Debit,Summer Fitness Campaign,1,42.79,0.15,42.79,6.42,36.37,15.95,20.42,True
TXN-509006473EB94F50A4C26E2645656710,2024-08-14,2024,Q3,8,August,CUST-4A99069B4EE74FB5BF8F5465848ADE72,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Card,Summer Fitness Campaign,1,60.26,0.12,60.26,7.23,53.03,21.07,31.96,True
TXN-57E7C1C891634D56BD21DD097337B869,2024-08-14,2024,Q3,8,August,CUST-AA51CC9F3E22443498343429F922B437,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,Referral Programme,1,85.04,0.05,85.04,4.25,80.79,30.08,50.71,True
TXN-50C29F94B36B4E9197B735A2628AB886,2024-08-15,2024,Q3,8,August,CUST-E09ED6B283E14F6EAB822094A0768DA4,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Telephone,Bank Transfer,Referral Programme,1,609.97,0.1,609.97,61.0,548.97,156.61,392.36,True
TXN-6C871A99FCF04205A58B4A76CD1F7B4D,2024-08-15,2024,Q3,8,August,CUST-472970297FCC4445B55E34AF4113B253,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,39.9,0.0,39.9,0.0,39.9,11.44,28.46,False
TXN-845BE338579D4FA78D73398829E29218,2024-08-15,2024,Q3,8,August,CUST-A95FB91A38834FF483AB9D003FB0AB9F,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,No Campaign,1,557.39,0.0,557.39,0.0,557.39,130.88,426.51,False
TXN-93782FDCECD24DF79EA05BCB7198D069,2024-08-15,2024,Q3,8,August,CUST-C1872A116FC640799D2F6638D1BD95E1,Riverside,Student,Membership,Annual Basic Membership,Basic Annual,Mobile App,Card,Summer Fitness Campaign,1,588.04,0.12,588.04,70.56,517.48,145.19,372.29,False
TXN-A09ED9A893044B18B953486F5CC30804,2024-08-15,2024,Q3,8,August,CUST-07FD4F3200034E799F290951320D4B15,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,Summer Fitness Campaign,1,18.68,0.12,18.68,2.24,16.44,9.04,7.4,True
TXN-C9986C2B8EF949C6B00D42FABBA7599F,2024-08-15,2024,Q3,8,August,CUST-A7BE688B59E540498C8093D05B38BD04,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,No Campaign,1,639.85,0.0,639.85,0.0,639.85,158.6,481.25,True
TXN-F4AB25E6B3454DAB823A597CCE2FD6BA,2024-08-15,2024,Q3,8,August,CUST-D03E10CDE20E4820BC67E5B77020B4D2,Northside,General,Membership,Annual Premium Membership,Premium Annual,Mobile App,Digital Wallet,No Campaign,1,807.91,0.0,807.91,0.0,807.91,221.7,586.21,False
TXN-3DA7961A00334EDFB0259FD173F0F913,2024-08-16,2024,Q3,8,August,CUST-7B1F7111FFFB4127A97B76B57326C8DE,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,20.31,0.0,20.31,0.0,20.31,10.45,9.86,True
TXN-49EBF08E40F345CE8B276626D32D6976,2024-08-16,2024,Q3,8,August,CUST-14ADD79153704CBC852E9666380E9132,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,655.39,0.08,655.39,52.43,602.96,168.06,434.9,True
TXN-53FC0EA2B67D4DC3AAF71BC01FA6AB7B,2024-08-16,2024,Q3,8,August,CUST-1AA1EED7FF2343E0B989065CF72E543D,City Centre,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,480.93,0.05,480.93,24.05,456.88,183.6,273.28,False
TXN-F9F15400E01B449A9FEB2F1D8C44A98C,2024-08-16,2024,Q3,8,August,CUST-3BA3C0A7E0BA4D2280AD72CCF9BB1423,Riverside,Family,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,2,53.76,0.0,107.52,0.0,107.52,48.18,59.34,False
TXN-32C38152576348FF8420BDB0D23B3A08,2024-08-17,2024,Q3,8,August,CUST-E3989B466C0F4096BD2CDDB0D55B48F2,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Direct Debit,No Campaign,1,452.86,0.05,452.86,22.64,430.22,174.62,255.6,False
TXN-35E68D9409D34B629E2222A09B572B3E,2024-08-18,2024,Q3,8,August,CUST-578C5C41124C409BA1A8B5037446B424,Riverside,Senior,Joining Fee,Joining Fee,Not Applicable,Front Desk,Digital Wallet,No Campaign,1,39.25,0.0,39.25,0.0,39.25,10.74,28.51,False
TXN-A6D9F529D8DD4C91A1BF94E5D5D03096,2024-08-18,2024,Q3,8,August,CUST-7AF9A5FC83DC42B1B9B7491156F7D283,Northside,Student,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,56.66,0.0,56.66,0.0,56.66,19.12,37.54,False
TXN-3AD470EC64E949158EEFFB395985671E,2024-08-19,2024,Q3,8,August,CUST-81F6BB2B7FBD477A85D5FD5CD7B4DB1B,Riverside,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Referral Programme,1,41.11,0.05,41.11,2.06,39.05,15.11,23.94,True
TXN-43CD18F1F32C4D7AB432A262F039BE12,2024-08-19,2024,Q3,8,August,CUST-F9141DEBAA65422ABF9D494DD60FC0CC,Riverside,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Card,No Campaign,3,28.64,0.0,85.92,0.0,85.92,52.55,33.37,False
TXN-DBDCBBD139E94F60B7A40CDDAEDD0841,2024-08-19,2024,Q3,8,August,CUST-9C6CD58FD99D458393CBE99CEFAE3A21,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Card,Summer Fitness Campaign,1,81.85,0.08,81.85,6.55,75.3,28.86,46.44,False
TXN-499EAC473C8B4B14BB8F766D6510D037,2024-08-20,2024,Q3,8,August,CUST-578D8A876DC64650B4B6AF65741D5B22,City Centre,Young Professional,Supplement,Energy Drink,Not Applicable,Corporate Partner,Direct Debit,Summer Fitness Campaign,2,4.61,0.15,9.22,1.38,7.84,7.53,0.31,False
